中央频道,#genre#
CCTV6,http://60.172.130.146:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV6,http://222.173.108.238:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV6,http://58.19.38.162:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CCTV6,http://113.218.229.47:8081/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CCTV6,http://113.56.95.69:53765/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
CCTV6,http://110.7.130.241:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
CCTV6,http://182.91.124.224:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
CCTV6,http://183.186.89.111:8899/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
CCTV6,http://39.150.96.141:65535/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CCTV6,http://39.150.96.141:65535udp://@224.1.1.6:10006,0.72
CCTV6,http://120.198.95.220:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CCTV6,http://122.137.77.73:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
CCTV6,http://118.250.39.0:10888/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
CCTV6,http://182.37.169.94:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
CCTV6,http://61.133.10.250:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
CCTV6,http://183.162.252.133:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV6,http://218.29.168.146:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV6,http://58.213.65.146:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV6,http://60.8.49.38:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV6,http://116.131.190.210:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV6,http://222.134.19.31:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
CCTV6,http://58.220.211.90:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
CCTV6,http://60.212.2.115:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
CCTV7,http://111.160.27.70:35793/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
CCTV7,http://175.18.189.238:9998/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CCTV7,http://42.225.184.181:19901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
CCTV7,http://60.209.125.254:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
CCTV7,http://222.174.239.62:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
CCTV7,http://218.58.136.82:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
CCTV7,http://218.13.14.6:60050/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
CCTV7,http://59.39.89.130:60901/tsfile/live/0007_2.m3u8?key=txiptv&playlive=0&authid=0,2.27
CCTV7,http://59.39.89.130:60901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,2.27
CCTV7,http://220.202.110.48:9003/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
CCTV7,http://182.32.159.129:9933/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
CCTV7,http://39.164.180.36:19901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
CCTV7,http://124.94.156.159:8089/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CCTV7,http://222.89.56.77:19901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=0&authid=0,1.81
CCTV7,http://60.214.104.110:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV7,http://112.99.195.122:65000/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV7,http://60.172.130.146:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV7,http://222.173.108.238:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV7,http://58.19.38.162:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CCTV7,http://113.218.229.47:8081/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CCTV7,http://113.56.95.69:53765/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
CCTV7,http://110.7.130.241:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
CCTV7,http://110.7.130.241:9901udp://@225.1.2.3:32151,1.01
CCTV7,http://182.91.124.224:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
CCTV7,http://183.186.89.111:8899/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
CCTV7,http://39.150.96.141:65535/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CCTV7,http://39.150.96.141:65535udp://@224.1.1.7:10007,0.72
CCTV7,http://120.198.95.220:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CCTV7,http://122.137.77.73:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
CCTV7,http://118.250.39.0:10888/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
CCTV7,http://182.37.169.94:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
CCTV7,http://61.133.10.250:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
CCTV7,http://183.162.252.133:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV7,http://218.29.168.146:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV7,http://58.213.65.146:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV7,http://60.8.49.38:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV7,http://116.131.190.210:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV7,http://222.134.19.31:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
CCTV7,http://58.220.211.90:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
CCTV7,http://60.212.2.115:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
CCTV8,http://111.160.27.70:35793/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
CCTV8,http://175.18.189.238:9998/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CCTV8,http://42.225.184.181:19901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
CCTV8,http://60.209.125.254:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
CCTV8,http://222.174.239.62:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
CCTV8,http://218.58.136.82:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
CCTV8,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,2.77
CCTV8,http://218.13.14.6:60050/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
CCTV8,http://59.39.89.130:60901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=0&authid=0,2.27
CCTV8,http://59.39.89.130:60901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,2.27
CCTV8,http://220.202.110.48:9003/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
CCTV8,http://182.32.159.129:9933/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
CCTV8,http://39.164.180.36:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
CCTV8,http://124.94.156.159:8089/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CCTV8,http://60.214.104.110:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV8,http://112.99.195.122:65000/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV8,http://60.172.130.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV8,http://222.173.108.238:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV8,http://58.19.38.162:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CCTV8,http://113.218.229.47:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CCTV8,http://113.56.95.69:53765/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
CCTV8,http://110.7.130.241:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
CCTV8,http://110.7.130.241:9901udp://@225.1.2.3:32152,1.01
CCTV8,http://182.91.124.224:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
CCTV8,http://183.186.89.111:8899/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
CCTV8,http://39.150.96.141:65535/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CCTV8,http://39.150.96.141:65535udp://@224.1.1.8:10008,0.72
CCTV8,http://120.198.95.220:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CCTV8,http://122.137.77.73:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
CCTV8,http://118.250.39.0:10888/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
CCTV8,http://182.37.169.94:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
CCTV8,http://61.133.10.250:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
CCTV8,http://183.162.252.133:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV8,http://218.29.168.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV8,http://58.213.65.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV8,http://60.8.49.38:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV8,http://116.131.190.210:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV8,http://222.134.19.31:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
CCTV8,http://58.220.211.90:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
CCTV8,http://60.212.2.115:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
CCTV9,http://111.160.27.70:35793/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
CCTV9,http://175.18.189.238:9998/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CCTV9,http://42.225.184.181:19901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
CCTV9,http://60.209.125.254:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
CCTV9,http://222.174.239.62:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
CCTV9,http://218.58.136.82:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
CCTV9,http://218.13.14.6:60050/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
CCTV9,http://59.39.89.130:60901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,2.27
CCTV9,http://220.202.110.48:9003/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
CCTV9,http://182.32.159.129:9933/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
CCTV9,http://39.164.180.36:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
CCTV9,http://124.94.156.159:8089/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CCTV9,http://60.214.104.110:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV9,http://112.99.195.122:65000/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV9,http://60.172.130.146:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV9,http://222.173.108.238:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV9,http://58.19.38.162:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CCTV9,http://113.218.229.47:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CCTV9,http://113.56.95.69:53765/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
CCTV9,http://110.7.130.241:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0,1.01
CCTV9,http://110.7.130.241:9901udp://@225.1.2.3:32153,1.01
CCTV9,http://182.91.124.224:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
CCTV9,http://183.186.89.111:8899/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
CCTV9,http://39.150.96.141:65535/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CCTV9,http://39.150.96.141:65535udp://@224.1.1.9:10009,0.72
CCTV9,http://120.198.95.220:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CCTV9,http://122.137.77.73:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
CCTV9,http://118.250.39.0:10888/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
CCTV9,http://182.37.169.94:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
CCTV9,http://61.133.10.250:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
CCTV9,http://183.162.252.133:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV9,http://218.29.168.146:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV9,http://58.213.65.146:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV9,http://60.8.49.38:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV9,http://116.131.190.210:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV9,http://222.134.19.31:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
CCTV9,http://58.220.211.90:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
CCTV9,http://60.212.2.115:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
CCTV10,http://111.160.27.70:35793/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
CCTV10,http://175.18.189.238:9998/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CCTV10,http://42.225.184.181:19901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
CCTV10,http://60.209.125.254:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
CCTV10,http://222.174.239.62:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
CCTV10,http://218.58.136.82:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
CCTV10,http://218.13.14.6:60050/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
CCTV10,http://59.39.89.130:60901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,2.27
CCTV10,http://220.202.110.48:9003/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
CCTV10,http://182.32.159.129:9933/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
CCTV10,http://39.164.180.36:19901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
CCTV10,http://124.94.156.159:8089/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CCTV10,http://222.89.56.77:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
CCTV10,http://60.214.104.110:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV10,http://112.99.195.122:65000/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV10,http://60.172.130.146:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV10,http://222.173.108.238:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV10,http://58.19.38.162:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CCTV10,http://113.218.229.47:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CCTV10,http://113.56.95.69:53765/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
CCTV10,http://110.7.130.241:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
CCTV10,http://110.7.130.241:9901udp://@225.1.2.3:32154,1.01
CCTV10,http://182.91.124.224:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
CCTV10,http://183.186.89.111:8899/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
CCTV10,http://39.150.96.141:65535/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CCTV10,http://39.150.96.141:65535udp://@224.1.1.10:10010,0.72
CCTV10,http://120.198.95.220:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CCTV10,http://122.137.77.73:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
CCTV10,http://118.250.39.0:10888/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
CCTV10,http://182.37.169.94:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
CCTV10,http://61.133.10.250:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
CCTV10,http://183.162.252.133:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV10,http://218.29.168.146:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV10,http://58.213.65.146:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV10,http://60.8.49.38:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV10,http://116.131.190.210:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV10,http://222.134.19.31:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
CCTV10,http://58.220.211.90:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
CCTV10,http://60.212.2.115:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
CCTV11,http://111.160.27.70:35793/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
CCTV11,http://175.18.189.238:9998/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CCTV11,http://42.225.184.181:19901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
CCTV11,http://60.209.125.254:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
CCTV11,http://222.174.239.62:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
CCTV11,http://218.58.136.82:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
CCTV11,http://218.13.14.6:60050/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
CCTV11,http://59.39.89.130:60901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,2.27
CCTV11,http://220.202.110.48:9003/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
CCTV11,http://182.32.159.129:9933/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
CCTV11,http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
CCTV11,http://124.94.156.159:8089/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CCTV11,http://222.89.56.77:19901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
CCTV11,http://60.214.104.110:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV11,http://112.99.195.122:65000/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV11,http://60.172.130.146:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV11,http://222.173.108.238:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV11,http://58.19.38.162:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CCTV11,http://113.218.229.47:8081/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CCTV11,http://113.56.95.69:53765/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
CCTV11,http://110.7.130.241:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
CCTV11,http://110.7.130.241:9901udp://@225.1.2.3:32155,1.01
CCTV11,http://182.91.124.224:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
CCTV11,http://183.186.89.111:8899/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
CCTV11,http://39.150.96.141:65535/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CCTV11,http://39.150.96.141:65535udp://@224.1.1.11:10011,0.72
CCTV11,http://120.198.95.220:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CCTV11,http://122.137.77.73:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
CCTV11,http://118.250.39.0:10888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
CCTV11,http://182.37.169.94:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
CCTV11,http://61.133.10.250:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
CCTV11,http://183.162.252.133:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV11,http://218.29.168.146:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
CCTV11,http://58.213.65.146:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV11,http://60.8.49.38:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV11,http://116.131.190.210:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV11,http://222.134.19.31:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
CCTV11,http://58.220.211.90:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
CCTV11,http://60.212.2.115:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
CCTV12,http://111.160.27.70:35793/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
CCTV12,http://175.18.189.238:9998/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CCTV12,http://42.225.184.181:19901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
CCTV12,http://60.209.125.254:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
CCTV12,http://222.174.239.62:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
CCTV12,http://218.58.136.82:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
CCTV12,http://218.13.14.6:60050/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
CCTV12,http://59.39.89.130:60901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,2.27
CCTV12,http://220.202.110.48:9003/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
CCTV12,http://182.32.159.129:9933/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
CCTV12,http://39.164.180.36:19901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
CCTV12,http://124.94.156.159:8089/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CCTV12,http://222.89.56.77:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
CCTV12,http://60.214.104.110:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV12,http://112.99.195.122:65000/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
CCTV12,http://60.172.130.146:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV12,http://222.173.108.238:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CCTV12,http://58.19.38.162:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CCTV12,http://113.218.229.47:8081/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CCTV12,http://113.56.95.69:53765/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
CCTV12,http://110.7.130.241:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
CCTV12,http://110.7.130.241:9901udp://@225.1.2.3:32156,1.01
CCTV12,http://182.91.124.224:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
CCTV12,http://183.186.89.111:8899/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
CCTV12,http://39.150.96.141:65535/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CCTV12,http://39.150.96.141:65535udp://@224.1.1.12:10012,0.72
CCTV12,http://120.198.95.220:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CCTV12,http://122.137.77.73:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
